MATERIAL_CODE_ID,PGM_ID,PROP_PLANT_TRIAL,PROPOSED_PLANT_FOR_TRIAL,TIRE_LINE_ID,REGION_ID,PROPOSED_REGION_FOR_TRIAL
639,130836.0,25.0,Izmit,,3.0,EMEA
639,131721.0,51.0,Wittlich,,3.0,EMEA
639,114929.0,40.0,Thailand,,4.0,AP
639,122183.0,30.0,Americana,,2.0,LA
639,123831.0,13.0,Social Circle,,1.0,North America
639,145573.0,18.0,Debica,,3.0,EMEA
639,144910.0,46.0,Aurangabad,,4.0,AP
639,143896.0,,,,,
639,144950.0,21.0,Luxembourg,,3.0,EMEA
639,112923.0,46.0,Aurangabad,,4.0,AP
639,130571.0,1.0,Danville,,1.0,North America
639,144877.0,,,,,
639,139374.0,,,,,
639,139375.0,30.0,Americana,,2.0,LA
639,139377.0,33.0,Colombia,,2.0,LA
639,142912.0,,,,,
639,144338.0,18.0,Debica,,3.0,EMEA
639,139908.0,40.0,Thailand,,4.0,AP
639,143886.0,,,,,
639,145328.0,45.0,Ballabgarh,,4.0,AP
639,143425.0,,,,,
639,143545.0,,,,,
639,144159.0,21.0,Luxembourg,,3.0,EMEA
639,143887.0,,,,,
639,144627.0,30.0,Americana,,2.0,LA
639,142755.0,,,,,
639,138694.0,240.0,San Luis Potosi,,1.0,North America
639,807.0,30.0,Americana,,2.0,LA
639,2345.0,44.0,Dalian,,4.0,AP
639,2425.0,18.0,Debica,,3.0,EMEA
639,2359.0,44.0,Dalian,,4.0,AP
639,2390.0,39.0,Taiwan,,4.0,AP
639,2525.0,44.0,Dalian,,4.0,AP
639,7543.0,40.0,Thailand,,4.0,AP
639,6967.0,44.0,Dalian,,4.0,AP
639,6826.0,49.0,Montlucon,,3.0,EMEA
639,6953.0,47.0,Indonesia,,4.0,AP
639,7043.0,33.0,Colombia,,2.0,LA
639,12972.0,46.0,Aurangabad,,4.0,AP
639,8922.0,44.0,Dalian,1.0,4.0,AP
639,7541.0,47.0,Indonesia,,4.0,AP
639,14188.0,27.0,South Africa,,3.0,EMEA
639,14217.0,20.0,Amiens North,,3.0,EMEA
639,14328.0,,,,,
639,14373.0,21.0,Luxembourg,25.0,3.0,EMEA
639,14186.0,49.0,Montlucon,,3.0,EMEA
639,14264.0,51.0,Wittlich,,3.0,EMEA
639,13716.0,46.0,Aurangabad,1.0,4.0,AP
639,18779.0,40.0,Thailand,1.0,4.0,AP
639,15558.0,27.0,South Africa,1.0,3.0,EMEA
639,18782.0,37.0,Malaysia,1.0,4.0,AP
639,18786.0,37.0,Malaysia,1.0,4.0,AP
639,18405.0,30.0,Americana,1.0,2.0,LA
639,14219.0,49.0,Montlucon,,3.0,EMEA
639,14285.0,24.0,Sava,,3.0,EMEA
639,14487.0,51.0,Wittlich,23.0,3.0,EMEA
639,17332.0,27.0,South Africa,1.0,3.0,EMEA
639,16270.0,,,,,
639,16301.0,,,,,
639,17935.0,16.0,Buffalo / Tonawanda,1.0,1.0,North America
639,15167.0,20.0,Amiens North,1.0,3.0,EMEA
639,15168.0,21.0,Luxembourg,1.0,3.0,EMEA
639,16272.0,,,,,
639,15023.0,21.0,Luxembourg,1.0,3.0,EMEA
639,21805.0,35.0,Peru,,2.0,LA
639,23847.0,49.0,Montlucon,,3.0,EMEA
639,23846.0,51.0,Wittlich,,3.0,EMEA
639,19974.0,40.0,Thailand,1.0,4.0,AP
639,20703.0,24.0,Sava,,3.0,EMEA
639,23667.0,47.0,Indonesia,,4.0,AP
639,20473.0,18.0,Debica,,3.0,EMEA
639,21788.0,35.0,Peru,,2.0,LA
639,15169.0,49.0,Montlucon,1.0,3.0,EMEA
639,20019.0,,,,,
639,19833.0,21.0,Luxembourg,,3.0,EMEA
639,23671.0,37.0,Malaysia,,4.0,AP
639,25720.0,,,,,
639,19762.0,42.0,Nippon Giant,1.0,4.0,AP
639,23845.0,,,,,
639,20352.0,51.0,Wittlich,,3.0,EMEA
639,19862.0,18.0,Debica,,3.0,EMEA
639,19863.0,40.0,Thailand,,4.0,AP
639,19761.0,37.0,Malaysia,1.0,4.0,AP
639,20460.0,23.0,Adapazari,,3.0,EMEA
639,20464.0,25.0,Izmit,,3.0,EMEA
639,43231.0,,,,,
639,25314.0,46.0,Aurangabad,,4.0,AP
639,19962.0,40.0,Thailand,1.0,4.0,AP
639,21785.0,35.0,Peru,,2.0,LA
639,21978.0,24.0,Sava,,3.0,EMEA
639,43538.0,,,,,
640,14846.0,,,,,
641,,,,,,
642,814.0,16.0,Buffalo / Tonawanda,,1.0,North America
642,2392.0,45.0,Ballabgarh,,4.0,AP
642,2383.0,45.0,Ballabgarh,,4.0,AP
642,2424.0,18.0,Debica,,3.0,EMEA
642,2363.0,42.0,Nippon Giant,,4.0,AP
642,808.0,31.0,Sao Paulo,,2.0,LA
642,12973.0,45.0,Ballabgarh,,4.0,AP
642,8955.0,,,,,
642,14326.0,,,,,
642,14361.0,,,,,
642,13850.0,18.0,Debica,1.0,3.0,EMEA
642,14370.0,16.0,Buffalo / Tonawanda,2.0,1.0,North America
642,14406.0,3.0,Topeka,2.0,1.0,North America
642,14425.0,,,,,
642,14831.0,,,,,
642,25403.0,45.0,Ballabgarh,,4.0,AP
642,19858.0,16.0,Buffalo / Tonawanda,,1.0,North America
642,23549.0,16.0,Buffalo / Tonawanda,,1.0,North America
642,52614.0,,,,,
642,35775.0,100.0,Pulandian,,4.0,AP
642,64203.0,45.0,Ballabgarh,,4.0,AP
642,128689.0,42.0,Nippon Giant,,4.0,AP
642,131654.0,,,,,
642,128319.0,,,,,
642,145091.0,361.0,El Salto,,2.0,LA
642,142911.0,,,,,
643,108286.0,32.0,Chile,,1.0,North America
643,126465.0,5.0,Fayetteville,,1.0,North America
643,126903.0,240.0,San Luis Potosi,,1.0,North America
643,103683.0,32.0,Chile,,1.0,North America
643,91288.0,37.0,Malaysia,,4.0,AP
643,130267.0,,,,,
643,130311.0,1.0,Danville,,1.0,North America
643,124747.0,1.0,Danville,,1.0,North America
643,144936.0,100.0,Pulandian,,4.0,AP
643,144317.0,32.0,Chile,,1.0,North America
643,142909.0,,,,,
643,145638.0,30.0,Americana,,2.0,LA
643,133978.0,1.0,Danville,,1.0,North America
643,134040.0,1.0,Danville,,1.0,North America
643,145595.0,32.0,Chile,,1.0,North America
643,140605.0,8.0,Lawton,,1.0,North America
643,139032.0,10.0,Napanee,,1.0,North America
643,139911.0,40.0,Thailand,,4.0,AP
643,144024.0,50.0,Hanau,,3.0,EMEA
643,144025.0,51.0,Wittlich,,3.0,EMEA
643,144026.0,25.0,Izmit,,3.0,EMEA
643,144027.0,23.0,Adapazari,,3.0,EMEA
643,144037.0,26.0,Fulda,,3.0,EMEA
643,143884.0,,,,,
643,143885.0,,,,,
643,145035.0,240.0,San Luis Potosi,,1.0,North America
643,139035.0,10.0,Napanee,,1.0,North America
643,145075.0,240.0,San Luis Potosi,,1.0,North America
643,139653.0,,,,,
643,144901.0,,,,,
643,144645.0,,,,,
643,144646.0,,,,,
643,139969.0,,,,,
643,140285.0,35.0,Peru,,2.0,LA
643,139881.0,8.0,Lawton,,1.0,North America
643,144574.0,30.0,Americana,,2.0,LA
643,141712.0,,,,,
643,142901.0,,,,,
643,17330.0,27.0,South Africa,1.0,3.0,EMEA
643,15557.0,27.0,South Africa,1.0,3.0,EMEA
643,15505.0,26.0,Fulda,1.0,3.0,EMEA
643,17978.0,2.0,Gadsden,,1.0,North America
643,15534.0,2.0,Gadsden,,1.0,North America
643,23835.0,52.0,Fuerstenwalde,,3.0,EMEA
643,21503.0,100.0,Pulandian,,4.0,AP
643,20492.0,1.0,Danville,,1.0,North America
643,21804.0,30.0,Americana,,2.0,LA
643,21807.0,35.0,Peru,,2.0,LA
643,15672.0,5.0,Fayetteville,1.0,1.0,North America
643,21795.0,,,,,
643,20465.0,37.0,Malaysia,,4.0,AP
643,19900.0,,,,,
643,23952.0,49.0,Montlucon,,3.0,EMEA
643,25767.0,46.0,Aurangabad,,4.0,AP
643,19901.0,47.0,Indonesia,1.0,4.0,AP
643,20016.0,5.0,Fayetteville,,1.0,North America
643,22321.0,37.0,Malaysia,,4.0,AP
643,22118.0,37.0,Malaysia,,4.0,AP
643,21796.0,32.0,Chile,,1.0,North America
643,23123.0,,,,,
643,21870.0,35.0,Peru,,2.0,LA
643,22108.0,1.0,Danville,,1.0,North America
643,20461.0,47.0,Indonesia,,4.0,AP
643,19908.0,40.0,Thailand,1.0,4.0,AP
643,20467.0,40.0,Thailand,,4.0,AP
643,21443.0,,,,,
643,19837.0,3.0,Topeka,,1.0,North America
643,20644.0,48.0,Amiens South,,3.0,EMEA
643,19906.0,37.0,Malaysia,1.0,4.0,AP
643,23526.0,10.0,Napanee,,1.0,North America
643,32223.0,2.0,Gadsden,,1.0,North America
643,21787.0,33.0,Colombia,,2.0,LA
643,25830.0,8.0,Lawton,,1.0,North America
643,19905.0,,,,,
643,21794.0,,,,,
643,23881.0,52.0,Fuerstenwalde,,3.0,EMEA
643,42737.0,26.0,Fulda,,3.0,EMEA
643,47979.0,,,,,
643,49314.0,33.0,Colombia,,2.0,LA
643,45245.0,47.0,Indonesia,,4.0,AP
643,49160.0,1.0,Danville,,1.0,North America
643,36277.0,30.0,Americana,,2.0,LA
643,72001.0,240.0,San Luis Potosi,,1.0,North America
643,127879.0,,,,,
643,119890.0,30.0,Americana,,2.0,LA
643,90118.0,,,,,
643,67283.0,100.0,Pulandian,,4.0,AP
643,69812.0,5.0,Fayetteville,,1.0,North America
643,35774.0,,,,,
643,32222.0,5.0,Fayetteville,,1.0,North America
643,117893.0,10.0,Napanee,,1.0,North America
643,80047.0,46.0,Aurangabad,,4.0,AP
643,126972.0,30.0,Americana,,2.0,LA
643,121793.0,18.0,Debica,,3.0,EMEA
643,130616.0,1.0,Danville,,1.0,North America
643,129898.0,5.0,Fayetteville,,1.0,North America
643,130676.0,,,,,
643,130067.0,48.0,Amiens South,,3.0,EMEA
643,115301.0,30.0,Americana,,2.0,LA
643,131726.0,52.0,Fuerstenwalde,,3.0,EMEA
643,131727.0,18.0,Debica,,3.0,EMEA
643,132025.0,,,,,
643,585.0,46.0,Aurangabad,,4.0,AP
643,7082.0,8.0,Lawton,,1.0,North America
643,7110.0,48.0,Amiens South,,3.0,EMEA
643,2861.0,,,,,
643,2864.0,,,,,
643,2865.0,,,,,
643,2423.0,18.0,Debica,,3.0,EMEA
643,2862.0,,,,,
643,2863.0,,,,,
643,2882.0,,,,,
643,2391.0,45.0,Ballabgarh,,4.0,AP
643,825.0,3.0,Topeka,,1.0,North America
643,8463.0,,,,,
643,8984.0,,,,,
643,7363.0,,,,,
643,7362.0,,,,,
643,7621.0,37.0,Malaysia,,4.0,AP
643,6381.0,,,,,
643,6383.0,,,,,
643,6721.0,8.0,Lawton,1.0,1.0,North America
643,6142.0,4.0,Union City,,1.0,North America
643,6382.0,,,,,
643,6384.0,,,,,
643,6385.0,,,,,
643,6794.0,26.0,Fulda,,3.0,EMEA
643,6386.0,,,,,
643,13769.0,5.0,Fayetteville,1.0,1.0,North America
643,13276.0,4.0,Union City,1.0,1.0,North America
643,13284.0,4.0,Union City,1.0,1.0,North America
643,13089.0,14.0,ICM*A,,1.0,North America
643,12971.0,46.0,Aurangabad,,4.0,AP
643,10121.0,5.0,Fayetteville,1.0,1.0,North America
643,8983.0,,,,,
643,8464.0,,,,,
643,8981.0,,,,,
643,8982.0,,,,,
643,7364.0,,,,,
643,14412.0,26.0,Fulda,,3.0,EMEA
643,14184.0,23.0,Adapazari,,3.0,EMEA
643,14189.0,27.0,South Africa,,3.0,EMEA
643,14183.0,,,,,
643,14263.0,8.0,Lawton,1.0,1.0,North America
643,14275.0,3.0,Topeka,1.0,1.0,North America
643,14187.0,49.0,Montlucon,,3.0,EMEA
643,14261.0,8.0,Lawton,1.0,1.0,North America
643,14262.0,8.0,Lawton,1.0,1.0,North America
643,14122.0,1.0,Danville,2.0,1.0,North America
643,13705.0,18.0,Debica,1.0,3.0,EMEA
643,18781.0,37.0,Malaysia,1.0,4.0,AP
643,14547.0,24.0,Sava,23.0,3.0,EMEA
643,14485.0,27.0,South Africa,23.0,3.0,EMEA
643,14673.0,,,,,
643,14445.0,24.0,Sava,23.0,3.0,EMEA
643,14511.0,24.0,Sava,23.0,3.0,EMEA
643,14185.0,25.0,Izmit,,3.0,EMEA
643,14276.0,2.0,Gadsden,1.0,1.0,North America
643,18404.0,30.0,Americana,1.0,2.0,LA
643,18307.0,100.0,Pulandian,1.0,4.0,AP
643,17790.0,100.0,Pulandian,1.0,4.0,AP
643,15143.0,14.0,ICM*A,1.0,1.0,North America
643,17801.0,37.0,Malaysia,1.0,4.0,AP
643,16303.0,,,,,
643,17775.0,100.0,Pulandian,1.0,4.0,AP
643,16356.0,27.0,South Africa,,3.0,EMEA
644,809.0,8.0,Lawton,,1.0,North America
644,3562.0,,,,,
644,1984.0,27.0,South Africa,,3.0,EMEA
644,13379.0,,,,,
644,12985.0,8.0,Lawton,1.0,1.0,North America
644,23925.0,16.0,Buffalo / Tonawanda,,1.0,North America
644,41296.0,27.0,South Africa,,3.0,EMEA
644,39369.0,8.0,Lawton,,1.0,North America
644,38653.0,8.0,Lawton,,1.0,North America
644,43527.0,27.0,South Africa,,3.0,EMEA
644,43902.0,27.0,South Africa,,3.0,EMEA
644,68768.0,,,,,
644,43954.0,,,,,
644,144753.0,,,,,
645,,,,,,
646,,,,,,
647,,,,,,
648,,,,,,
649,,,,,,
650,,,,,,
651,,,,,,
652,,,,,,
653,,,,,,
654,,,,,,
655,,,,,,
656,,,,,,
657,,,,,,
658,,,,,,
659,,,,,,
660,13358.0,,,,,
660,26332.0,,,,,
660,26333.0,,,,,
660,26334.0,,,,,
661,,,,,,
662,,,,,,
663,,,,,,
664,,,,,,
665,,,,,,
666,,,,,,
667,,,,,,
668,,,,,,
669,,,,,,
670,,,,,,
671,,,,,,
672,,,,,,
673,,,,,,
674,,,,,,
675,,,,,,
676,,,,,,
677,,,,,,
678,,,,,,
679,,,,,,
680,,,,,,
681,13360.0,,,,,
681,26311.0,,,,,
681,26312.0,,,,,
681,26313.0,,,,,
681,26314.0,,,,,
681,26315.0,,,,,
681,26317.0,,,,,
681,26318.0,,,,,
681,26330.0,,,,,
681,26331.0,,,,,
682,,,,,,
683,,,,,,
684,15953.0,,,,,
685,,,,,,
686,,,,,,
687,,,,,,
688,,,,,,
689,,,,,,
690,,,,,,
691,,,,,,
692,15003.0,,,,,
693,,,,,,
694,,,,,,
695,,,,,,
696,,,,,,
697,,,,,,
698,,,,,,
699,,,,,,
700,,,,,,
701,,,,,,
702,,,,,,
703,,,,,,
704,,,,,,
705,,,,,,
706,,,,,,
707,,,,,,
708,,,,,,
709,48221.0,,,,,
710,,,,,,
711,,,,,,
712,,,,,,
713,,,,,,
714,,,,,,
715,15050.0,36.0,Venezuela,1.0,2.0,LA
715,15249.0,36.0,Venezuela,2.0,2.0,LA
715,15127.0,36.0,Venezuela,1.0,2.0,LA
715,15101.0,36.0,Venezuela,,2.0,LA
715,15051.0,36.0,Venezuela,,2.0,LA
715,8921.0,30.0,Americana,,2.0,LA
715,7703.0,30.0,Americana,,2.0,LA
715,50922.0,,,,,
715,26823.0,,,,,
715,15049.0,36.0,Venezuela,1.0,2.0,LA
715,15094.0,36.0,Venezuela,,2.0,LA
715,15128.0,36.0,Venezuela,1.0,2.0,LA
715,142169.0,,,,,
715,67279.0,,,,,
715,26824.0,,,,,
716,,,,,,
717,,,,,,
718,,,,,,
719,42713.0,,,,,
719,138816.0,,,,,
719,143511.0,,,,,
719,126776.0,47.0,Indonesia,,4.0,AP
719,126777.0,,,,,
719,126778.0,40.0,Thailand,,4.0,AP
719,62798.0,,,,,
719,54086.0,100.0,Pulandian,1.0,4.0,AP
720,,,,,,
721,,,,,,
722,15095.0,40.0,Thailand,,4.0,AP
722,18105.0,46.0,Aurangabad,,4.0,AP
722,18101.0,37.0,Malaysia,,4.0,AP
722,15691.0,47.0,Indonesia,,4.0,AP
722,36779.0,48.0,Amiens South,,3.0,EMEA
722,36780.0,26.0,Fulda,,3.0,EMEA
722,61705.0,40.0,Thailand,1.0,4.0,AP
722,47478.0,100.0,Pulandian,1.0,4.0,AP
722,36782.0,24.0,Sava,,3.0,EMEA
722,36781.0,19.0,Philippsburg,,3.0,EMEA
722,19143.0,47.0,Indonesia,,4.0,AP
722,25061.0,30.0,Americana,1.0,2.0,LA
722,15099.0,47.0,Indonesia,,4.0,AP
722,18102.0,,,,,
722,18103.0,100.0,Pulandian,,4.0,AP
722,15078.0,44.0,Dalian,,4.0,AP
722,15098.0,37.0,Malaysia,,4.0,AP
722,15757.0,100.0,Pulandian,,4.0,AP
722,115029.0,100.0,Pulandian,,4.0,AP
722,114944.0,,,,,
722,128927.0,100.0,Pulandian,,4.0,AP
722,131095.0,100.0,Pulandian,,4.0,AP
722,119670.0,47.0,Indonesia,,4.0,AP
722,36778.0,18.0,Debica,,3.0,EMEA
723,18748.0,26.0,Fulda,,3.0,EMEA
723,14526.0,24.0,Sava,1.0,3.0,EMEA
723,14415.0,,,,,
723,59055.0,240.0,San Luis Potosi,,1.0,North America
723,40392.0,220.0,RCCE,1.0,3.0,EMEA
723,18317.0,26.0,Fulda,,3.0,EMEA
724,16393.0,16.0,Buffalo / Tonawanda,,1.0,North America
724,15335.0,16.0,Buffalo / Tonawanda,1.0,1.0,North America
724,14166.0,16.0,Buffalo / Tonawanda,1.0,1.0,North America
725,18603.0,,,,,
725,18602.0,,,,,
726,15643.0,,,,,
726,15719.0,23.0,Adapazari,,3.0,EMEA
726,12951.0,19.0,Philippsburg,1.0,3.0,EMEA
726,40391.0,220.0,RCCE,1.0,3.0,EMEA
726,14756.0,,,,,
726,15693.0,18.0,Debica,,3.0,EMEA
727,16391.0,16.0,Buffalo / Tonawanda,,1.0,North America
727,14337.0,16.0,Buffalo / Tonawanda,,1.0,North America
727,14140.0,16.0,Buffalo / Tonawanda,,1.0,North America
727,24273.0,5.0,Fayetteville,,1.0,North America
728,15597.0,49.0,Montlucon,,3.0,EMEA
728,18089.0,3.0,Topeka,,1.0,North America
728,15566.0,49.0,Montlucon,,3.0,EMEA
728,16247.0,8.0,Lawton,,1.0,North America
728,18724.0,47.0,Indonesia,,4.0,AP
728,18459.0,8.0,Lawton,1.0,1.0,North America
728,13522.0,16.0,Buffalo / Tonawanda,,1.0,North America
728,3893.0,45.0,Ballabgarh,,4.0,AP
728,59992.0,240.0,San Luis Potosi,,1.0,North America
728,34643.0,100.0,Pulandian,,4.0,AP
728,46095.0,50.0,Hanau,,3.0,EMEA
728,41569.0,35.0,Peru,,2.0,LA
728,42405.0,50.0,Hanau,,3.0,EMEA
728,31952.0,,,,,
728,41194.0,36.0,Venezuela,,2.0,LA
728,43923.0,2.0,Gadsden,,1.0,North America
728,41998.0,5.0,Fayetteville,,1.0,North America
728,32159.0,,,,,
728,32158.0,,,,,
728,48911.0,24.0,Sava,,3.0,EMEA
728,44015.0,26.0,Fulda,,3.0,EMEA
728,29566.0,14.0,ICM*A,,1.0,North America
728,42656.0,52.0,Fuerstenwalde,,3.0,EMEA
728,46454.0,32.0,Chile,1.0,1.0,North America
728,46225.0,26.0,Fulda,,3.0,EMEA
728,43023.0,26.0,Fulda,,3.0,EMEA
728,25295.0,16.0,Buffalo / Tonawanda,,1.0,North America
728,24350.0,5.0,Fayetteville,1.0,1.0,North America
728,24087.0,2.0,Gadsden,,1.0,North America
728,24349.0,5.0,Fayetteville,1.0,1.0,North America
728,20391.0,10.0,Napanee,,1.0,North America
728,21334.0,49.0,Montlucon,,3.0,EMEA
728,24343.0,37.0,Malaysia,,4.0,AP
728,21929.0,23.0,Adapazari,,3.0,EMEA
728,24446.0,100.0,Pulandian,,4.0,AP
728,24130.0,14.0,ICM*A,5.0,1.0,North America
728,24351.0,,,1.0,,
728,25871.0,5.0,Fayetteville,1.0,1.0,North America
728,17923.0,24.0,Sava,,3.0,EMEA
728,18348.0,46.0,Aurangabad,,4.0,AP
728,18349.0,45.0,Ballabgarh,,4.0,AP
728,139596.0,26.0,Fulda,,3.0,EMEA
728,143724.0,32.0,Chile,,1.0,North America
728,144968.0,240.0,San Luis Potosi,,1.0,North America
728,144161.0,347.0,Kunshan,,4.0,AP
728,142194.0,47.0,Indonesia,,4.0,AP
728,141499.0,27.0,South Africa,,3.0,EMEA
728,141721.0,27.0,South Africa,,3.0,EMEA
728,133924.0,240.0,San Luis Potosi,,1.0,North America
728,134043.0,10.0,Napanee,,1.0,North America
728,134046.0,35.0,Peru,,2.0,LA
728,134166.0,35.0,Peru,,2.0,LA
728,135152.0,23.0,Adapazari,,3.0,EMEA
728,83313.0,32.0,Chile,,1.0,North America
728,76514.0,49.0,Montlucon,,3.0,EMEA
728,106083.0,32.0,Chile,,1.0,North America
728,98190.0,240.0,San Luis Potosi,,1.0,North America
728,96901.0,100.0,Pulandian,1.0,4.0,AP
728,106187.0,32.0,Chile,,1.0,North America
728,117894.0,,,,,
728,126384.0,35.0,Peru,,2.0,LA
728,126385.0,10.0,Napanee,,1.0,North America
728,116805.0,32.0,Chile,,1.0,North America
728,79119.0,10.0,Napanee,,1.0,North America
728,81794.0,18.0,Debica,,3.0,EMEA
728,132945.0,30.0,Americana,,2.0,LA
728,67967.0,50.0,Hanau,,3.0,EMEA
728,128455.0,100.0,Pulandian,,4.0,AP
728,101803.0,240.0,San Luis Potosi,,1.0,North America
728,103773.0,240.0,San Luis Potosi,,1.0,North America
728,128380.0,40.0,Thailand,,4.0,AP
728,79118.0,,,,,
728,117038.0,50.0,Hanau,,3.0,EMEA
728,118372.0,40.0,Thailand,,4.0,AP
728,67978.0,,,,,
728,116804.0,,,,,
728,29562.0,2.0,Gadsden,,1.0,North America
728,32157.0,,,,,
728,32154.0,,,,,
728,32155.0,,,,,
728,32156.0,,,,,
728,65217.0,18.0,Debica,,3.0,EMEA
728,41193.0,,,,,
728,48912.0,52.0,Fuerstenwalde,,3.0,EMEA
729,,,,,,
730,,,,,,
731,17505.0,21.0,Luxembourg,,3.0,EMEA
732,,,,,,
733,9302.0,19.0,Philippsburg,,3.0,EMEA
733,9301.0,49.0,Montlucon,,3.0,EMEA
733,11624.0,26.0,Fulda,,3.0,EMEA
733,9282.0,,,,,
733,14026.0,21.0,Luxembourg,1.0,3.0,EMEA
733,14024.0,23.0,Adapazari,1.0,3.0,EMEA
733,14025.0,26.0,Fulda,1.0,3.0,EMEA
733,2011.0,26.0,Fulda,,3.0,EMEA
733,15839.0,23.0,Adapazari,,3.0,EMEA
733,15840.0,21.0,Luxembourg,,3.0,EMEA
733,14570.0,,,,,
733,15837.0,27.0,South Africa,,3.0,EMEA
734,143002.0,18.0,Debica,25.0,3.0,EMEA
734,144143.0,18.0,Debica,25.0,3.0,EMEA
735,,,,,,
736,,,,,,
737,,,,,,
738,13686.0,30.0,Americana,1.0,2.0,LA
739,,,,,,
740,,,,,,
741,96177.0,,,,,
742,,,,,,
743,13340.0,33.0,Colombia,1.0,2.0,LA
744,,,,,,
745,,,,,,
746,,,,,,
747,,,,,,
748,14698.0,,,,,
749,,,,,,
750,18347.0,26.0,Fulda,,3.0,EMEA
750,18023.0,,,,,
750,18041.0,14.0,ICM*A,,1.0,North America
750,18455.0,16.0,Buffalo / Tonawanda,,1.0,North America
750,81728.0,14.0,ICM*A,,1.0,North America
750,17958.0,16.0,Buffalo / Tonawanda,,1.0,North America
751,13698.0,8.0,Lawton,,1.0,North America
752,38648.0,1.0,Danville,,1.0,North America
752,14251.0,,,,,
752,18255.0,,,,,
752,13105.0,,,,,
752,14252.0,,,,,
752,5063.0,51.0,Wittlich,,3.0,EMEA
752,14283.0,1.0,Danville,,1.0,North America
752,15926.0,,,,,
753,,,,,,
754,,,,,,
755,,,,,,
756,,,,,,
757,,,,,,
758,,,,,,
759,,,,,,
760,446.0,,,,,
761,19177.0,46.0,Aurangabad,,4.0,AP
761,19175.0,47.0,Indonesia,,4.0,AP
761,19176.0,37.0,Malaysia,,4.0,AP
761,64256.0,5.0,Fayetteville,,1.0,North America
761,52617.0,37.0,Malaysia,,4.0,AP
761,29133.0,47.0,Indonesia,25.0,4.0,AP
761,61353.0,46.0,Aurangabad,,4.0,AP
761,64257.0,11.0,Valleyfield,,1.0,North America
761,53484.0,47.0,Indonesia,,4.0,AP
761,29132.0,47.0,Indonesia,25.0,4.0,AP
761,137786.0,5.0,Fayetteville,,1.0,North America
761,142890.0,11.0,Valleyfield,,1.0,North America
761,142882.0,11.0,Valleyfield,,1.0,North America
761,5564.0,40.0,Thailand,,4.0,AP
761,7722.0,40.0,Thailand,,4.0,AP
761,13147.0,5.0,Fayetteville,1.0,1.0,North America
761,18370.0,100.0,Pulandian,1.0,4.0,AP
761,19178.0,40.0,Thailand,,4.0,AP
762,141936.0,50.0,Hanau,1.0,3.0,EMEA
762,72700.0,220.0,RCCE,,3.0,EMEA
762,13338.0,26.0,Fulda,1.0,3.0,EMEA
762,70076.0,21.0,Luxembourg,,3.0,EMEA
762,20852.0,26.0,Fulda,,3.0,EMEA
762,141935.0,21.0,Luxembourg,1.0,3.0,EMEA
763,,,,,,
764,8761.0,,,,,
764,40326.0,,,,,
764,22886.0,,,,,
764,40324.0,,,,,
764,23813.0,,,,,
764,59854.0,,,,,
765,,,,,,
766,4521.0,56.0,Chem Beaumont,,1.0,North America
766,4522.0,56.0,Chem Beaumont,,1.0,North America
766,4409.0,56.0,Chem Beaumont,,1.0,North America
767,3943.0,,,,,
768,,,,,,
769,,,,,,
770,,,,,,
771,,,,,,
772,,,,,,
773,,,,,,
774,,,,,,
775,,,,,,
776,13431.0,14.0,ICM*A,5.0,1.0,North America
777,,,,,,
778,,,,,,
779,12782.0,,,,,
779,13443.0,,,,,
779,3302.0,,,,,
779,13357.0,,,,,
779,3282.0,,,,,
780,,,,,,
781,341.0,,,,,
782,13595.0,46.0,Aurangabad,,4.0,AP
782,13442.0,,,,,
782,13355.0,,,,,
783,4623.0,,,,,
783,13441.0,,,,,
783,13354.0,,,,,
784,22312.0,,,,,
784,15927.0,,,,,
784,18256.0,,,,,
784,14253.0,,,,,
784,14254.0,,,,,
784,14255.0,,,,,
784,10503.0,10.0,Napanee,,1.0,North America
784,139652.0,,,,,
784,140773.0,,,,,
784,140774.0,,,,,
784,144974.0,48.0,Amiens South,,3.0,EMEA
784,145262.0,27.0,South Africa,,3.0,EMEA
784,143811.0,47.0,Indonesia,,4.0,AP
784,139430.0,,,,,
784,77911.0,27.0,South Africa,,3.0,EMEA
784,77757.0,8.0,Lawton,,1.0,North America
784,74655.0,30.0,Americana,,2.0,LA
784,75135.0,10.0,Napanee,,1.0,North America
784,77103.0,5.0,Fayetteville,,1.0,North America
784,77104.0,8.0,Lawton,,1.0,North America
784,77839.0,240.0,San Luis Potosi,,1.0,North America
784,64213.0,11.0,Valleyfield,,1.0,North America
784,64620.0,48.0,Amiens South,,3.0,EMEA
784,48415.0,,,,,
784,19614.0,,,,,
784,23996.0,16.0,Buffalo / Tonawanda,,1.0,North America
784,22315.0,,,,,
785,,,,,,
786,,,,,,
787,118987.0,1.0,Danville,,1.0,North America
787,13182.0,30.0,Americana,,2.0,LA
787,116486.0,,,,,
787,86118.0,40.0,Thailand,,4.0,AP
787,133811.0,42.0,Nippon Giant,,4.0,AP
787,139270.0,14.0,ICM*A,,1.0,North America
787,128759.0,40.0,Thailand,4.0,4.0,AP
787,144160.0,42.0,Nippon Giant,,4.0,AP
787,25870.0,1.0,Danville,,1.0,North America
787,81726.0,1.0,Danville,,1.0,North America
787,116487.0,,,,,
787,116489.0,1.0,Danville,,1.0,North America
787,20318.0,1.0,Danville,1.0,1.0,North America
787,48910.0,1.0,Danville,,1.0,North America
